"Bill Type",Carrier,"AWB Number","Shipment Status","Seller Company Name","Shipment ID","Order ID","Payment Type",Pincode,City,Zone,"Origin City","Origin State","Destination City","Destination State","Pickup Pincode","Charged Weight","Freight Charges","COD Charges",IGST,SGST,CGST,"Grand Total","Order Type"
Forward,"Air Xpressbees 0.5 K.G",14345160199703,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24521197,#DERMA2874664,COD,203393,DEBAI,z6,AHMEDABAD,GUJARAT,DEBAI,"UTTAR PRADESH",380018,0.5,36.44,13.56,0,4.5,4.5,59,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199704,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24521198,#DERMA2874394,COD,302015,JAIPUR,z6,AHMEDABAD,GUJARAT,JAIPUR,RAJASTHAN,380018,0.5,36.44,13.56,0,4.5,4.5,59,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199705,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24521199,#DERMA2874587,COD,394180,SURAT,z2,AHMEDABAD,GUJARAT,SURAT,GUJARAT,380018,0.5,24.58,13.56,0,3.43,3.43,45,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199706,Rto,"CLOUD WELLNESS PRIVATE LIMITED",24521200,#DERMA2874621,COD,590008,Belgaum,z6,AHMEDABAD,GUJARAT,Belgaum,KARNATAKA,380018,0.5,58.47,0,0,5.26,5.26,68.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199708,Exception,"CLOUD WELLNESS PRIVATE LIMITED",24521201,#DERMA2870124,COD,518360,Yemmiganur,z6,AHMEDABAD,GUJARAT,Yemmiganur,"ANDHRA PRADESH",380018,0.5,36.44,13.56,0,4.5,4.5,59,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199707,Rto,"CLOUD WELLNESS PRIVATE LIMITED",24521202,#DERMA2873218,COD,247667,ROORKEE,z6,AHMEDABAD,GUJARAT,ROORKEE,UTTARAKHAND,380018,0.5,58.47,0,0,5.26,5.26,68.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199709,Rto,"CLOUD WELLNESS PRIVATE LIMITED",24521203,#DERMA2873432,COD,636109,"NARSINGPURAN TN",z6,AHMEDABAD,GUJARAT,"NARSINGPURAN TN","TAMIL NADU",380018,0.5,58.47,0,0,5.26,5.26,68.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199710,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24521204,#DERMA2873557,COD,144009,Jalandhar,z6,AHMEDABAD,GUJARAT,Jalandhar,PUNJAB,380018,0.5,36.44,13.56,0,4.5,4.5,59,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199711,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24521205,#DERMA2873556,COD,712248,KOLKATA,z6,AHMEDABAD,GUJARAT,KOLKATA,"WEST BENGAL",380018,0.5,36.44,13.56,0,4.5,4.5,59,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199712,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24521206,#DERMA2870952,COD,768028,BARGARH,z6,AHMEDABAD,GUJARAT,BARGARH,Odisha,380018,0.5,36.44,13.56,0,4.5,4.5,59,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199713,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24521207,#DERMA2873590,COD,251002,MUZAFFARNAGAR,z6,AHMEDABAD,GUJARAT,MUZAFFARNAGAR,"UTTAR PRADESH",380018,0.5,36.44,13.56,0,4.5,4.5,59,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199714,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24521208,#DERMA2873583,COD,184120,VIJAYPUR,z5,AHMEDABAD,GUJARAT,VIJAYPUR,"JAMMU AND KASHMIR",380018,0.5,43.22,13.56,0,5.11,5.11,67,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199716,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24521209,#DERMA2869026,COD,110036,"NEW DELHI",z6,AHMEDABAD,GUJARAT,"NEW DELHI",DELHI,380018,0.5,36.44,13.56,0,4.5,4.5,59,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199715,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24521211,#DERMA2869124,COD,136132,KURUKSHETRA,z6,AHMEDABAD,GUJARAT,KURUKSHETRA,HARYANA,380018,0.5,36.44,13.56,0,4.5,4.5,59,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199719,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24521212,#DERMA2873595,COD,492001,RAIPUR,z6,AHMEDABAD,GUJARAT,RAIPUR,CHHATTISGARH,380018,0.5,36.44,13.56,0,4.5,4.5,59,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199718,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24521213,#DERMA2872772,COD,246725,DHAMPUR,z6,AHMEDABAD,GUJARAT,DHAMPUR,"UTTAR PRADESH",380018,0.5,36.44,13.56,0,4.5,4.5,59,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199720,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24521214,#DERMA2869074,COD,471001,CHATARPUR,z6,AHMEDABAD,GUJARAT,CHATARPUR,"MADHYA PRADESH",380018,0.5,36.44,13.56,0,4.5,4.5,59,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199721,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24521215,#DERMA2872908,COD,396210,VAPI,z2,AHMEDABAD,GUJARAT,VAPI,GUJARAT,380018,0.5,24.58,13.56,0,3.43,3.43,45,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199722,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24521216,#DERMA2869199,COD,560068,BANGALORE,z6,AHMEDABAD,GUJARAT,BANGALORE,KARNATAKA,380018,0.5,36.44,13.56,0,4.5,4.5,59,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199723,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24521217,#DERMA2871430,COD,192101,ANANTNAG,z5,AHMEDABAD,GUJARAT,ANANTNAG,"JAMMU AND KASHMIR",380018,0.5,43.22,13.56,0,5.11,5.11,67,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199724,Rto,"CLOUD WELLNESS PRIVATE LIMITED",24521218,#DERMA2870995,COD,781017,"BIJOY NAGAR",z5,AHMEDABAD,GUJARAT,"BIJOY NAGAR",ASSAM,380018,0.5,69.49,0,0,6.25,6.25,81.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199725,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24521219,#DERMA2872016,COD,152107,MALOUT,z6,AHMEDABAD,GUJARAT,MALOUT,PUNJAB,380018,0.5,36.44,13.56,0,4.5,4.5,59,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199726,Rto,"CLOUD WELLNESS PRIVATE LIMITED",24521220,#DERMA2874091,COD,742302,MURSHIDABAD,z6,AHMEDABAD,GUJARAT,MURSHIDABAD,"WEST BENGAL",380018,0.5,58.47,0,0,5.26,5.26,68.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199728,Rto,"CLOUD WELLNESS PRIVATE LIMITED",24521221,#DERMA2874153,COD,600039,CHENNAI,z6,AHMEDABAD,GUJARAT,CHENNAI,"TAMIL NADU",380018,0.5,58.47,0,0,5.26,5.26,68.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199727,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24521222,#DERMA2874655,COD,470001,Sagar,z6,AHMEDABAD,GUJARAT,Sagar,"MADHYA PRADESH",380018,0.5,36.44,13.56,0,4.5,4.5,59,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199729,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24521223,#DERMA2871029,COD,247001,SAHARANPUR,z6,AHMEDABAD,GUJARAT,SAHARANPUR,"UTTAR PRADESH",380018,0.5,36.44,13.56,0,4.5,4.5,59,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199730,Exception,"CLOUD WELLNESS PRIVATE LIMITED",24521224,#DERMA2874696,COD,823001,Gaya,z6,AHMEDABAD,GUJARAT,Gaya,BIHAR,380018,0.5,36.44,13.56,0,4.5,4.5,59,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199731,Rto,"CLOUD WELLNESS PRIVATE LIMITED",24521225,#DERMA2874708,COD,110086,"NEW DELHI",z6,AHMEDABAD,GUJARAT,"NEW DELHI",DELHI,380018,0.5,58.47,0,0,5.26,5.26,68.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199732,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24521226,#DERMA2868293,COD,605105,VILLUPURAM,z6,AHMEDABAD,GUJARAT,VILLUPURAM,"TAMIL NADU",380018,0.5,36.44,13.56,0,4.5,4.5,59,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199734,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24521228,#DERMA2870658,COD,741232,RANAGHAT,z6,AHMEDABAD,GUJARAT,RANAGHAT,"WEST BENGAL",380018,0.5,36.44,13.56,0,4.5,4.5,59,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199735,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24521229,#DERMA2874436,COD,495447,KORBA,z6,AHMEDABAD,GUJARAT,KORBA,CHHATTISGARH,380018,0.5,36.44,13.56,0,4.5,4.5,59,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199736,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24521230,#DERMA2870866,COD,841301,CHHAPRA,z6,AHMEDABAD,GUJARAT,CHHAPRA,BIHAR,380018,0.5,36.44,13.56,0,4.5,4.5,59,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199737,Rto,"CLOUD WELLNESS PRIVATE LIMITED",24521231,#DERMA2873317,COD,208010,KANPUR,z6,AHMEDABAD,GUJARAT,KANPUR,"UTTAR PRADESH",380018,0.5,58.47,0,0,5.26,5.26,68.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199738,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24521232,#DERMA2871587,COD,735224,MAYNAGURI,z6,AHMEDABAD,GUJARAT,MAYNAGURI,"WEST BENGAL",380018,0.5,36.44,13.56,0,4.5,4.5,59,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199739,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24521233,#DERMA2870027,COD,754221,"SALEPUR OR",z6,AHMEDABAD,GUJARAT,"SALEPUR OR",Odisha,380018,0.5,36.44,13.56,0,4.5,4.5,59,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199740,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24521234,#DERMA2870737,COD,121102,FARIDABAD,z6,AHMEDABAD,GUJARAT,FARIDABAD,HARYANA,380018,0.5,36.44,13.56,0,4.5,4.5,59,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199741,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24521235,#DERMA2871694,COD,629180,KADUKKARAI,z6,AHMEDABAD,GUJARAT,KADUKKARAI,"TAMIL NADU",380018,0.5,36.44,13.56,0,4.5,4.5,59,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199742,Rto,"CLOUD WELLNESS PRIVATE LIMITED",24521236,#DERMA2868849,COD,243001,BAREILLY,z6,AHMEDABAD,GUJARAT,BAREILLY,"UTTAR PRADESH",380018,0.5,58.47,0,0,5.26,5.26,68.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199743,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24521237,#DERMA2869202,COD,577201,SHIVAMOGGA,z6,AHMEDABAD,GUJARAT,SHIVAMOGGA,KARNATAKA,380018,0.5,36.44,13.56,0,4.5,4.5,59,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199744,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24521238,#DERMA2871110,COD,284002,JHANSI,z6,AHMEDABAD,GUJARAT,JHANSI,"UTTAR PRADESH",380018,0.5,36.44,13.56,0,4.5,4.5,59,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199745,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24521239,#DERMA2869983,COD,394210,SURAT,z2,AHMEDABAD,GUJARAT,SURAT,GUJARAT,380018,0.5,24.58,13.56,0,3.43,3.43,45,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199746,Exception,"CLOUD WELLNESS PRIVATE LIMITED",24521240,#DERMA2871776,COD,782001,NAGAON,z5,AHMEDABAD,GUJARAT,NAGAON,ASSAM,380018,0.5,43.22,13.56,0,5.11,5.11,67,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199747,Rto,"CLOUD WELLNESS PRIVATE LIMITED",24521241,#DERMA2869057,COD,515401,GOOTY,z6,AHMEDABAD,GUJARAT,GOOTY,"ANDHRA PRADESH",380018,0.5,58.47,0,0,5.26,5.26,68.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199748,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24521242,#DERMA2871959,COD,125055,Sirsa,z6,AHMEDABAD,GUJARAT,Sirsa,HARYANA,380018,0.5,36.44,13.56,0,4.5,4.5,59,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199749,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24521243,#DERMA2869172,COD,711102,KOLKATA,z6,AHMEDABAD,GUJARAT,KOLKATA,"WEST BENGAL",380018,0.5,36.44,13.56,0,4.5,4.5,59,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199753,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24521244,#DERMA2871999,COD,152116,ABOHAR,z6,AHMEDABAD,GUJARAT,ABOHAR,PUNJAB,380018,0.5,36.44,13.56,0,4.5,4.5,59,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199751,Rto,"CLOUD WELLNESS PRIVATE LIMITED",24521245,#DERMA2871998,COD,700007,KOLKATA,z6,AHMEDABAD,GUJARAT,KOLKATA,"WEST BENGAL",380018,0.5,58.47,0,0,5.26,5.26,68.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199750,Rto,"CLOUD WELLNESS PRIVATE LIMITED",24521246,#DERMA2871532,COD,562125,BANGALORE,z6,AHMEDABAD,GUJARAT,BANGALORE,KARNATAKA,380018,0.5,58.47,0,0,5.26,5.26,68.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199752,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24521247,#DERMA2872014,COD,455001,INDORE,z6,AHMEDABAD,GUJARAT,INDORE,"MADHYA PRADESH",380018,0.5,36.44,13.56,0,4.5,4.5,59,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199754,"In Transit","CLOUD WELLNESS PRIVATE LIMITED",24521249,#DERMA2870206,COD,504208,MANCHERIAL,z6,AHMEDABAD,GUJARAT,MANCHERIAL,TELANGANA,380018,0.5,36.44,13.56,0,4.5,4.5,59,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199755,Rto,"CLOUD WELLNESS PRIVATE LIMITED",24521250,#DERMA2871563,COD,145001,Pathankot,z6,AHMEDABAD,GUJARAT,Pathankot,PUNJAB,380018,0.5,58.47,0,0,5.26,5.26,68.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199758,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24521251,#DERMA2871317,COD,251201,Khatauli,z6,AHMEDABAD,GUJARAT,Khatauli,"UTTAR PRADESH",380018,0.5,36.44,13.56,0,4.5,4.5,59,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199757,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24521252,#DERMA2874095,COD,334001,Bikaner,z6,AHMEDABAD,GUJARAT,Bikaner,RAJASTHAN,380018,0.5,36.44,13.56,0,4.5,4.5,59,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199760,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24521253,#DERMA2873530,COD,530003,VISAKHAPATNAM,z6,AHMEDABAD,GUJARAT,VISAKHAPATNAM,"ANDHRA PRADESH",380018,0.5,36.44,13.56,0,4.5,4.5,59,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199756,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24521254,#DERMA2872063,COD,181205,JAMMU,z5,AHMEDABAD,GUJARAT,JAMMU,"JAMMU AND KASHMIR",380018,0.5,43.22,13.56,0,5.11,5.11,67,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199759,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24521255,#DERMA2872156,COD,243601,BADAYUN,z6,AHMEDABAD,GUJARAT,BADAYUN,"UTTAR PRADESH",380018,0.5,36.44,13.56,0,4.5,4.5,59,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199761,Rto,"CLOUD WELLNESS PRIVATE LIMITED",24521256,#DERMA2873020,COD,331022,RATANGARH,z6,AHMEDABAD,GUJARAT,RATANGARH,RAJASTHAN,380018,0.5,58.47,0,0,5.26,5.26,68.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199762,Rto,"CLOUD WELLNESS PRIVATE LIMITED",24521257,#DERMA2871137,COD,140603,CHANDIGARH,z6,AHMEDABAD,GUJARAT,CHANDIGARH,CHANDIGARH,380018,0.5,58.47,0,0,5.26,5.26,68.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199763,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24521258,#DERMA2870256,COD,413007,SOLAPUR,z3,AHMEDABAD,GUJARAT,SOLAPUR,MAHARASHTRA,380018,0.5,24.58,13.56,0,3.43,3.43,45,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199764,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24521259,#DERMA2871487,COD,441912,Tumsar,z3,AHMEDABAD,GUJARAT,Tumsar,MAHARASHTRA,380018,0.5,24.58,13.56,0,3.43,3.43,45,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199765,Exception,"CLOUD WELLNESS PRIVATE LIMITED",24521260,#DERMA2872981,COD,444805,PARATWADDA,z3,AHMEDABAD,GUJARAT,PARATWADDA,MAHARASHTRA,380018,0.5,24.58,13.56,0,3.43,3.43,45,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199766,Rto,"CLOUD WELLNESS PRIVATE LIMITED",24521261,#DERMA2872966,COD,201003,"DELHI NCR",z6,AHMEDABAD,GUJARAT,"DELHI NCR",DELHI,380018,0.5,58.47,0,0,5.26,5.26,68.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199767,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24521262,#DERMA2870519,COD,262701,"LAKHIMPUR KHIRI",z6,AHMEDABAD,GUJARAT,"LAKHIMPUR KHIRI","UTTAR PRADESH",380018,0.5,36.44,13.56,0,4.5,4.5,59,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199768,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24521263,#DERMA2870460,COD,522004,Guntur,z6,AHMEDABAD,GUJARAT,Guntur,"Andhra Pradesh",380018,0.5,36.44,13.56,0,4.5,4.5,59,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199769,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24521264,#DERMA2873638,COD,313211,Railmagra,z6,AHMEDABAD,GUJARAT,Railmagra,RAJASTHAN,380018,0.5,36.44,13.56,0,4.5,4.5,59,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199770,Exception,"CLOUD WELLNESS PRIVATE LIMITED",24521265,#DERMA2873684,COD,444904,"CHANDUR RAILWAY",z3,AHMEDABAD,GUJARAT,"CHANDUR RAILWAY",MAHARASHTRA,380018,0.5,24.58,13.56,0,3.43,3.43,45,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199771,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24521266,#DERMA2873693,COD,621307,MANAPPARAI,z6,AHMEDABAD,GUJARAT,MANAPPARAI,"TAMIL NADU",380018,0.5,36.44,13.56,0,4.5,4.5,59,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199772,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24521267,#DERMA2872031,COD,110092,"NEW DELHI",z6,AHMEDABAD,GUJARAT,"NEW DELHI",DELHI,380018,0.5,36.44,13.56,0,4.5,4.5,59,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199773,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24521268,#DERMA2873702,COD,834002,RANCHI,z6,AHMEDABAD,GUJARAT,RANCHI,JHARKHAND,380018,0.5,36.44,13.56,0,4.5,4.5,59,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199774,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24521270,#DERMA2871906,COD,636455,KADAYAMPATTI,z6,AHMEDABAD,GUJARAT,KADAYAMPATTI,"TAMIL NADU",380018,0.5,36.44,13.56,0,4.5,4.5,59,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199776,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24521271,#DERMA2873778,COD,389230,Lunavada,z2,AHMEDABAD,GUJARAT,Lunavada,GUJARAT,380018,0.5,24.58,13.56,0,3.43,3.43,45,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199777,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24521272,#DERMA2874638,COD,302001,JAIPUR,z6,AHMEDABAD,GUJARAT,JAIPUR,RAJASTHAN,380018,0.5,36.44,13.56,0,4.5,4.5,59,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199778,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24521273,#DERMA2873851,COD,560107,BANGALORE,z6,AHMEDABAD,GUJARAT,BANGALORE,KARNATAKA,380018,0.5,36.44,13.56,0,4.5,4.5,59,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199779,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24521274,#DERMA2874143,COD,700046,KOLKATA,z6,AHMEDABAD,GUJARAT,KOLKATA,"WEST BENGAL",380018,0.5,36.44,13.56,0,4.5,4.5,59,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199812,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24521275,#DERMA2872835,COD,441906,BHANDARA,z3,AHMEDABAD,GUJARAT,BHANDARA,MAHARASHTRA,380018,0.5,24.58,13.56,0,3.43,3.43,45,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199780,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24521276,#DERMA2874135,COD,395009,SURAT,z2,AHMEDABAD,GUJARAT,SURAT,GUJARAT,380018,0.5,24.58,13.56,0,3.43,3.43,45,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199781,Rto,"CLOUD WELLNESS PRIVATE LIMITED",24521277,#DERMA2873844,COD,306401,Pali,z6,AHMEDABAD,GUJARAT,Pali,RAJASTHAN,380018,0.5,58.47,0,0,5.26,5.26,68.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199814,Rto,"CLOUD WELLNESS PRIVATE LIMITED",24521279,#DERMA2874150,COD,700014,KOLKATA,z6,AHMEDABAD,GUJARAT,KOLKATA,"WEST BENGAL",380018,0.5,58.47,0,0,5.26,5.26,68.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199782,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24521280,#DERMA2872104,COD,691504,MUKATHALA,z5,AHMEDABAD,GUJARAT,MUKATHALA,KERALA,380018,0.5,43.22,13.56,0,5.11,5.11,67,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199785,Rto,"CLOUD WELLNESS PRIVATE LIMITED",24521282,#DERMA2874244,COD,110092,"NEW DELHI",z6,AHMEDABAD,GUJARAT,"NEW DELHI",DELHI,380018,0.5,58.47,0,0,5.26,5.26,68.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199784,Rto,"CLOUD WELLNESS PRIVATE LIMITED",24521283,#DERMA2872356,COD,145025,TARAGARH,z6,AHMEDABAD,GUJARAT,TARAGARH,PUNJAB,380018,0.5,58.47,0,0,5.26,5.26,68.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199788,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24521284,#DERMA2874332,COD,313205,Fatehnagar,z6,AHMEDABAD,GUJARAT,Fatehnagar,RAJASTHAN,380018,0.5,36.44,13.56,0,4.5,4.5,59,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199786,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24521285,#DERMA2869194,COD,700052,KOLKATA,z6,AHMEDABAD,GUJARAT,KOLKATA,"WEST BENGAL",380018,0.5,36.44,13.56,0,4.5,4.5,59,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199787,Rto,"CLOUD WELLNESS PRIVATE LIMITED",24521286,#DERMA2874334,COD,492001,RAIPUR,z6,AHMEDABAD,GUJARAT,RAIPUR,CHHATTISGARH,380018,0.5,58.47,0,0,5.26,5.26,68.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199789,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24521287,#DERMA2873015,COD,333029,SURAJGARH,z6,AHMEDABAD,GUJARAT,SURAJGARH,RAJASTHAN,380018,0.5,36.44,13.56,0,4.5,4.5,59,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199790,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24521288,#DERMA2871729,COD,632006,Vellore,z6,AHMEDABAD,GUJARAT,Vellore,"TAMIL NADU",380018,0.5,36.44,13.56,0,4.5,4.5,59,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199791,Rto,"CLOUD WELLNESS PRIVATE LIMITED",24521289,#DERMA2874514,COD,492001,RAIPUR,z6,AHMEDABAD,GUJARAT,RAIPUR,CHHATTISGARH,380018,0.5,58.47,0,0,5.26,5.26,68.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199792,Rto,"CLOUD WELLNESS PRIVATE LIMITED",24521290,#DERMA2873611,COD,751002,BHUBANESWAR,z6,AHMEDABAD,GUJARAT,BHUBANESWAR,Odisha,380018,0.5,58.47,0,0,5.26,5.26,68.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199822,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24521291,#DERMA2874578,COD,380060,AHMEDABAD,z1,AHMEDABAD,GUJARAT,AHMEDABAD,GUJARAT,380018,0.5,19.49,13.56,0,2.97,2.97,38.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199793,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24521292,#DERMA2868313,COD,533238,RAVULAPALEM,z6,AHMEDABAD,GUJARAT,RAVULAPALEM,"ANDHRA PRADESH",380018,0.5,36.44,13.56,0,4.5,4.5,59,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199794,Rto,"CLOUD WELLNESS PRIVATE LIMITED",24521293,#DERMA2874722,COD,834001,RANCHI,z6,AHMEDABAD,GUJARAT,RANCHI,JHARKHAND,380018,0.5,58.47,0,0,5.26,5.26,68.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160199824,Rto,"CLOUD WELLNESS PRIVATE LIMITED",24521294,#DERMA2868329,COD,402309,MAHAD,z3,AHMEDABAD,GUJARAT,MAHAD,MAHARASHTRA,380018,0.5,38.99,0,0,3.51,3.51,46.01,ecom
